S/N,TARIFF NAME,PRICE,TARIFF_TYPE
432,HYOSCINE BUTYLBROMIDE 10MG INJ (BUSCOPAN),700.0,DRUGS
433,HYOSCINE BUTYLBROMIDE 10MG TAB (BUSCOPAN),65.0,DRUGS
434,HYOSCINE BUTYLBROMIDE 60ML SYR (BUSCOPAN),1365.0,DRUGS
435,Hypertonic Saline 3% IVF,11340.0,DRUGS
436,HYPROMELLOSE EYE DROP,1950.0,DRUGS
437,IBUPROFEN 200G TAB,52.5,DRUGS
438,IBUPROFEN SUSP ,850.0,DRUGS
439,IMODIUM CAP ,393.75,DRUGS
440,IMPLANON (FAMILY PLANNING),15000.0,DRUGS
441,INDAPAMIDE SR 1.5MG TAB ,420.0,DRUGS
442,INDICONTIN(INDAPAMIDE) 1.5MG TABLET,280.0,DRUGS
443,INSULIN MIXTARD 30 FLEXPEN,6736.27490234375,DRUGS
444,INSULIN SYRINGE,280.0,DRUGS
445,INSUMAN COMB 30 100UI/ML ,12489.75,DRUGS
446,INSUMAN RAPID 100 UI/ML ,5717.25,DRUGS
447,INSUMAN RAPID CARTRIDGE,2835.0,DRUGS
448,IPRATROPIUM BROMIDE 500MG NEBULES,1050.0,DRUGS
449,irinotecan (100mg) -oncology,27530.578125,DRUGS
450,IRON SUCROSE INJ,2800.0,DRUGS
451,ISOPLASMA INFUSION ,2283.75,DRUGS
452,Isordil 10mg,118.125,DRUGS
453,ISOSORBIDE DINITRATE 10MG TAB,118.125,DRUGS
454,ISOSORBIDE DINITRATE 5MG TAB,102.375,DRUGS
455,ITRACONAZOLE 100MG CAP,399.0,DRUGS
456,Jardiance(Empagliflozin) 10mg Tab,1063.9124755859375,DRUGS
457,JOLTAN PLUS TAB (VALSARTAN160MG/HYDROCHLOROTHIAZIDE 12.5),164.09767150878906,DRUGS
458,keppra 250mg,260.0,DRUGS
459,KETAMINE 10ML INJ,3500.0,DRUGS
460,ketoconazole 2% salicylic acid 2%,4158.0,DRUGS
461,KETOCONAZOLE 200MG TAB,195.0,DRUGS
462,KETOCONAZOLE CREAM GENERIC,2200.0,DRUGS
463,KETOPROFEN 200MG CAP (KETOVAIL),168.83999633789062,DRUGS
464,Ketorolac 30mg Injection,1400.0,DRUGS
465,KINOTEM TAB 40/320MG,981.75,DRUGS
466,Klovinal(metronidazole/clotrimazole) vaginal pessary,661.5,DRUGS
467,KNEE SUPPORT ( SOFT),11812.5,DRUGS
468,KOTASE TAB (Bromelin + Crystalline Trypsin),79.75800323486328,DRUGS
469,KY JELLY (LUBRICATING JELLY ),2600.0,DRUGS
470,LABEL/ STICKER,21.0,DRUGS
471,LABETALOL 50MG INJ,2600.0,DRUGS
472,LABETALOL HCL 200MG TAB,283.5,DRUGS
473,LACTULOSE,4377.4501953125,DRUGS
474,LACTULOSE SYR,4900.0,DRUGS
475,Lamotrigine 50mg tablet,210.0,DRUGS
476,LANTUS PEN FILL INSULIN INJ,8400.0,DRUGS
477,LATANOPROST EYE DROP,4331.25,DRUGS
478,Lenalidonide 1omg Tablet,2730.0,DRUGS
479,LEVOCETRIZINE HCL 5MG TAB,52.60499954223633,DRUGS
480,LEVOFLOXACIN INFUSION,2600.0,DRUGS
481,LEVOFLOXACIN INFUSION (TAVANIC),15743.7001953125,DRUGS
482,LEVOTHYROXINE 100MCG TAB,150.0,DRUGS
483,LEVOTHYROXINE 50MCG TAB       ,130.0,DRUGS
484,LIDOCAIN SPRAY,14962.5,DRUGS
485,LIDOCAINE 2%/50ML INJ ,2450.0,DRUGS
486,LIDOCAINE ADRENALINE 50ML INJ,2450.0,DRUGS
487,LIDOCAINE GEL,1338.75,DRUGS
488,Linagliptin 5mg Tablets,622.125,DRUGS
489,Linezolid 600mg Tablet,1575.0,DRUGS
490,LIPITOR 10MG TAB,462.156982421875,DRUGS
491,LIPITOR TAB 20MG,408.2925109863281,DRUGS
492,LIPITOR TAB 40MG TAB,388.5,DRUGS
493,LIQUID PARAFIN 100ML SYRUP,11950.0,DRUGS
494,LISINOPRIL 10MG TAB,73.5,DRUGS
495,LISINOPRIL 5MG TAB,252.0,DRUGS
496,LIVOLIN FORTE CAP (HEPATOTONIC PHOSPHOLIPIDS AND VITAMINS),146.05499267578125,DRUGS
497,LONART 20/120MG SYRUP,2992.5,DRUGS
498,lonart 80/480mg,475.0,DRUGS
499,LOPERAMIDE 2MG CAP,70.0,DRUGS
500,LORATIDINE 10MG TAB,100.0,DRUGS
501,LORATIDINE 5MG/5ML SYRUP,1600.0,DRUGS
502,LOSARTAN HYDROCHLOROTHAIZIDE 50MG/ 12.5MG TAB,90.0,DRUGS
503,LOSARTAN POTASSIUM 25MG TAB,90.0,DRUGS
504,LOSARTAN POTASSIUM 50MG TAB,157.5,DRUGS
505,LOZENGES (SORESIL)     ,520.0,DRUGS
506,LOZENGES TAB,520.0,DRUGS
507,Lumber support Tynor,11025.0,DRUGS
508,LYRICA 75MG/28 CAPS (PREGABALIN),484.6495666503906,DRUGS
509,MAGNESIUM SULPHATE INJ,3000.0,DRUGS
510,Manix Capsules,401.625,DRUGS
511,MANNITOL 10% INFUSION,1900.0,DRUGS
512,MANNITOL 20% INFUSION,2000.0,DRUGS
513,maxivision,200.1999969482422,DRUGS
514,MEDIPORE PLASTER,2800.0,DRUGS
515,MEFENAMIC ACID 500MG TAB,141.75,DRUGS
516,Melphalane 2mg Tablet,682.5,DRUGS
517,Meronem(Meropenem) 1Gram Injectio,17500.0,DRUGS
518,MEROPENEM 1GM INJ,10500.0,DRUGS
519,METFORMIN 1000MG,150.0,DRUGS
520,METFORMIN 1000MG TAB ,150.0,DRUGS
521,METFORMIN HCL 500MG TAB,130.0,DRUGS
522,Methotrexate 2.5mg Tablet,1812.195068359375,DRUGS
523,Methotrexate 50mg injection,4200.0,DRUGS
524,METHYLATED SPIRIT 2LT,4987.5,DRUGS
525,METHYLDOPA 250MG TAB,195.0,DRUGS
526,METHYLENE BLUE DYE,5512.5,DRUGS
527,Methylprednisolone 500mg injection,7000.0,DRUGS
528,METOCHLORPRAMIDE 10MG TAB,52.5,DRUGS
529,METOCHLORPRAMIDE INJ,700.0,DRUGS
530,METRONIDAZOLE 200MG SUSP,1000.0,DRUGS
531,METRONIDAZOLE 200MG TAB X1000,52.5,DRUGS
532,METRONIDAZOLE 500MG/100ML INFUSION  ,1700.0,DRUGS
533,MICROGYNON TAB (ORAL CONTRACEPTIVES PILLS) ,173.25,DRUGS
534,MICROPORE 2 INCH,1968.75,DRUGS
535,MICROPORE SURGICAL TAPE 3INCH,4147.5,DRUGS
536,MIDAZOLAM 3ML INJ,5600.0,DRUGS
537,Miso-Fem(Misoprostol) 200mcg Tablet,400.0,DRUGS
538,MIST POT CITRATE SYR,1950.0,DRUGS
539,MMR (TRESIVAC),12500.0,DRUGS
540,MODURETIC TAB,90.0,DRUGS
541,MONTELUKAST 10MG ,393.75,DRUGS
542,Morphin 15mg/ml Injection,4550.0,DRUGS
543,MORPHINE 10MG/ML INJ,5250.0,DRUGS
544,MOXIFLOXACIN 0.5% EYE DROP ,1850.0,DRUGS
545,MUCUS EXTRACTOR,525.0,DRUGS
546,MULTIVITAMIN CAP x30,52.60499954223633,DRUGS
547,MULTIVITAMIN SYRUP            ,525.0,DRUGS
548,MULTIVITAMIN TAB              ,31.5,DRUGS
549,MUPIROCIN CREAM,3492.719970703125,DRUGS
550,Mycostatine 100 000ui suspension,714.0,DRUGS
551,MYCOTEN CREAM,1450.0,DRUGS
552,MYCOTEN VAG CREAM-GENERIC,1850.0,DRUGS
553,NALOXONE 0.4MG/ML INJ,2450.0,DRUGS
554,NAPROXEN 500MG TAB,156.0,DRUGS
555,NASAL OXYGEN ADULT TUBE,1050.0,DRUGS
556,NASAL OXYGEN CHILD TUBE,1050.0,DRUGS
557,NASAL OXYGEN INFANT TUBE,5250.0,DRUGS
558,NATAMYCIN EYE DROP,3622.5,DRUGS
559,NEBIVOLOL 5MG TAB,236.25,DRUGS
560,NEBULIZING MASK ADULT,1512.0,DRUGS
561,NEBULIZING MASK PEAD,1417.5,DRUGS
562,NECK-COLLAR HARD,8662.5,DRUGS
563,NEEDLE & SYRINGE 10ML,100.0,DRUGS
564,NEEDLE & SYRINGE 20ML,100.0,DRUGS
565,NEEDLE & SYRINGE 2ML,100.0,DRUGS
566,NEEDLE & SYRINGE 5ML,100.0,DRUGS
567,NEOSTIGMINE METHYLSULFATE 2.5MG/ML INJ,1950.0,DRUGS
568,NEPAFENAC EYE DROP,1732.5,DRUGS
569,NEUROGESIC CREAM (METHLYSALLICYLATE),1181.25,DRUGS
570,NEUROVITE FORTE TAB,300.0,DRUGS
571,NEVIRAPINE SUSP,10237.5,DRUGS
572,NEXIUM 20MG TAB ,598.5,DRUGS
573,nexium 40MG,10010.0,DRUGS
574,NG TUBE SIZE 10,700.0,DRUGS
575,NG TUBE SIZE 12,700.0,DRUGS
576,NG TUBE SIZE 14,700.0,DRUGS
577,NG TUBE SIZE 16,700.0,DRUGS
578,NG TUBE SIZE 18,700.0,DRUGS
579,NG TUBE SIZE 20,700.0,DRUGS
580,NG TUBE SIZE 22,700.0,DRUGS
581,NG TUBE SIZE 5,700.0,DRUGS
582,NG TUBE SIZE 6,700.0,DRUGS
583,NG TUBE SIZE 8,700.0,DRUGS
584,NG TUBE SIZE24,700.0,DRUGS
585,NICOTINIC ACID TAB,110.0,DRUGS
586,NIFEDIPINE 20MG TAB ,85.0,DRUGS
587,NIFEDIPINE 30MG XL TAB,107.0999984741211,DRUGS
588,NITRAZEPAM 5MG TAB            ,204.75,DRUGS
589,NITROFURANTON 100MG TAB,95.0,DRUGS
590,NIZORAL CREAM,2520.0,DRUGS
591,NON REBREATHABLE MASK ADULT,1575.0,DRUGS
592,NORADRENALINE INJ,2800.0,DRUGS
593,NORISTERAT INJ,2000.0,DRUGS
594,NORMAL SALINE 0.9%,1500.0,DRUGS
595,NOSPA 40MG TAB (DROTAVERINE HCL),102.375,DRUGS
596,NOSPA INJ (DROTAVERINE HCL),2100.0,DRUGS
597,NOSPAMIN 15ML DROP ,2600.0,DRUGS
598,NOVO TWIST 32G TIPS (DISPOSABLE NEEDLE),210.0,DRUGS
599,NOVOMIX 30 FLEXPEN (INSULIN),13850.5498046875,DRUGS
600,NOVORAPID FLEXPEN,11620.349609375,DRUGS
601,NYLON 0,2100.0,DRUGS
602,NYLON 1,2100.0,DRUGS
603,NYLON 2,2100.0,DRUGS
604,NYLON 2/O,2100.0,DRUGS
605,NYLON 3/O,2100.0,DRUGS
606,NYLON 4/O,2100.0,DRUGS
607,OCEXONE 1G INJ,3500.0,DRUGS
608,OfLOXACIN 400MG TAB,200.0,DRUGS
609,OLFEN 100MG SR,300.0,DRUGS
610,OLIVE OIL,1495.4625244140625,DRUGS
611,OLOPATATINE EYE DROP,1890.0,DRUGS
612,omega 3 fish oil ,119.3499984741211,DRUGS
613,OMEPRAZOLE 20MG CAP,130.0,DRUGS
614,OMEPRAZOLE 40MG INJ           ,1950.0,DRUGS
615,ONDANSETYRON HCL 2MG/ML INJECTION,2450.0,DRUGS
616,Ondasetron (4mg),1127.280029296875,DRUGS
617,Ondasetron 8mg,2362.5,DRUGS
618,ORELOX  200MG TAB X10,483.0,DRUGS
619,ORELOX 200MG TAB,640.5,DRUGS
620,Orelox(Cefpodoxime) 40mg/5mls,6648.0751953125,DRUGS
621,oritaxin 1g,1501.5,DRUGS
622,ORPHESIC TAB (ORPHENADRINE 100MG +PARACETAMOL 500MG) ,195.0,DRUGS
623,ORPHETAB TAB (ORPHENADRINE CITRATE 100MG),195.0,DRUGS
624,ORS (ORAL REHYDRATION SALT),400.0,DRUGS
625,OTOMED EAR DROP(OFLOXACIN 0.3&W/V+BECLOMETHASONE 0.025%W/V+CLOTRIMAZOLE 1%W/V),2000.0,DRUGS
626,OTRIVIN NASAL DROP ADULT,4200.0,DRUGS
627,OTRIVIN NASAL DROP CHILD,2800.0,DRUGS
628,OXY 10 LOTION (BENZYL PEROXIDE),4160.10009765625,DRUGS
629,OXYTOCIN 10IU/ML INJ,1750.0,DRUGS
630,P-ALAXIN SUSPENSION,2500.0,DRUGS
631,P-ALAXIN TAB,450.0,DRUGS
632,Paludrine(Proguanil) 100mg Tablets,250.0,DRUGS
633,PANCURONIUM BROMIDE 4MG INJ,7000.0,DRUGS
634,PARACETAMOL 100MG/ML DROP,800.0,DRUGS
635,PARACETAMOL 125MG SUPPOSITORY,519.75,DRUGS
636,PARACETAMOL 125MG/5ML SUSP PLUS,750.0,DRUGS
637,PARACETAMOL 125MG/5ML SYRUP,750.0,DRUGS
638,PARACETAMOL 150MG/ML VIAL,724.5,DRUGS
639,PARACETAMOL 500MG TAB x 1000,25.0,DRUGS
640,PARACETAMOL INJECTION 2ML AMP,700.0,DRUGS
641,PARACETAMOL SUPPOSITORIES 500MG,525.0,DRUGS
642,PARADELHYDE 0.01% W/V 5ML INJ,2450.0,DRUGS
643,Paul's Tube(Male Catheter),1050.0,DRUGS
644,PENICILLIN V PATASSIUM 500MG TAB,200.0,DRUGS
645,PENTAZOCINE 30MG INJ,1950.0,DRUGS
646,Permethrine Cream,2082.85009765625,DRUGS
647,PERSANTINE 100MG TAB (DIPYRIDAMOLE),150.0,DRUGS
648,PETHIDINE INJ 100MG           ,3500.0,DRUGS
649,PHENOBARBITONE 100MG/ML INJ,3500.0,DRUGS
650,PHENOBARBITONE 30MG TAB,130.0,DRUGS
651,PHENOBARBITONE SYR,2350.0,DRUGS
652,PHENOXYMETHYLPENNICILLIN 250MG TAB,298.20001220703125,DRUGS
653,Phenytoin Inj,2600.0,DRUGS
654,PHENYTOIN SODIUM 100MG CAP,320.0,DRUGS
655,PHENYTOIN SODIUM 50MG/ML INJ,2600.0,DRUGS
656,PHERIX ,130.0,DRUGS
657,PILICON TAB (DIOSMIN 150MG),120.0,DRUGS
658,PINK NAME TAG  ,525.0,DRUGS
659,PIOGLITAZONE 30MG TAB,320.0,DRUGS
660,Piperacillin/Tazobactam 4.5grams Injection,7000.0,DRUGS
661,piramal TS,283.3599853515625,DRUGS
662,PIROXICAM 20MG CAP,65.0,DRUGS
663,PLAIN MARCAINE INJ,5600.0,DRUGS
664,PLASTIBELL 1.1CM,2100.0,DRUGS
665,PLASTIBELL 1.2CM,2100.0,DRUGS
666,PLASTIBELL 1.3CM,2100.0,DRUGS
667,PLASTIBELL 1.4CM,2100.0,DRUGS
668,PLASTIBELL 1.5CM,2100.0,DRUGS
669,Polymyxin B Injection,24500.0,DRUGS
670,POP BANDAGE,1050.0,DRUGS
671,POTASSIUM CHLORIDE 15%W/V INJ (KCL),2500.0,DRUGS
672,PRAVASTATIN 20MG TAB,236.25,DRUGS
673,PREDNISOLONE 5MG TAB,100.0,DRUGS
674,PREDNISOLONE EYE DROP,2500.0,DRUGS
675,PREGABALIN 75MG TAB,260.0,DRUGS
676,PREGNACARE TAB,122.8499984741211,DRUGS
677,PREMARIN TAB (CONJUGATED ESTROGENS),455.0,DRUGS
678,PRIMOLUT DEPOT 250MG/ML INJ ( HYDROXYPROGESTERONE),5200.0,DRUGS
679,PRIMOLUT N TAB 5MG (NORETHISTERONE ),450.0,DRUGS
680,PROGESTERONE 50MG/ML INJ (GESTHONE 50MG),6500.0,DRUGS
681,PROGUANIL 100MG TAB,141.75,DRUGS
682,PROMETHAZINE 25MG TAB,65.0,DRUGS
683,PROMETHAZINE 5MG/5ML SYRUP,950.0,DRUGS
684,PROMETHAZINE HCL 50MG/2ML INJ,700.0,DRUGS
685,PROPANOLOL 40MG TAB,80.0,DRUGS
686,PROPOFOL 10MG/ML INJ,4200.0,DRUGS
687,PROTAMINE SULPHATE INJECTION,4200.0,DRUGS
688,PROVERA 25MG TAB (MEDROXYPROGESTERONE),260.0,DRUGS
689,PROVIDON IODINE 5 LITRE,21000.0,DRUGS
690,PROVIRON 25MG TAB (MESTEROLONE),433.125,DRUGS
691,QUININE 100MG/5ML SYRUP,6300.0,DRUGS
692,QUININE 300MG TAB             ,400.0,DRUGS
693,QUININE 600MG/2ML INJ,2100.0,DRUGS
694,QUIRON (250mls) -oncology,18974.80078125,DRUGS
695,RABEPRAZOLE 20MG INJ ,2800.0,DRUGS
696,RABEPRAZOLE 20MG TAB,200.0,DRUGS
697,RAMIPRIL 10MG,195.0,DRUGS
698,RAMIPRIL 2.5MG TAB,195.0,DRUGS
699,RAMIPRIL 5MG + HYDROCHLORTHIAZIDE 12.5MG (THIAPRIL),250.0,DRUGS
700,Ranitidine 25mg/ml injection,1950.0,DRUGS
701,Ranitidine 50mg/ml injection,2100.0,DRUGS
702,ranolazine 500mg,207.89999389648438,DRUGS
703,Reinforced surgical gown,4410.0,DRUGS
704,RELAX 4 EYE DROPS,2898.0,DRUGS
705,RETIN A CREAM,5197.5,DRUGS
706,RHINATIOL 2% CHILDREN,1890.0,DRUGS
707,RHINATIOL 5% ADULT,1890.0,DRUGS
708,RHOGAM (ANTI D) INJ           ,56000.0,DRUGS
709,RHOGAM (ANTI D) INJ ,42000.0,DRUGS
710,RIFAMPICIN 300mg TAB,195.0,DRUGS
711,RINGERS LACTATE ,2362.5,DRUGS
712,RISPERDAL 2MG ( RISPERIDONE 2MG ),165.0,DRUGS
713,ROCEPHIN 1G INJ               ,8000.0,DRUGS
714,ROSUVASTATIN 20MG TAB,191.61448669433594,DRUGS
715,ROSUVASTATIN 5MG TAB,95.0,DRUGS
716,Rotasil 3(Rotavirus) Vaccine,8400.0,DRUGS
717,ROTAVIRUS VACCINE,12000.0,DRUGS
718,SALBUTAMOL  2MG SYRUP,2600.0,DRUGS
719,SALBUTAMOL 0.5MG/1ML INJ,5500.0,DRUGS
720,SALBUTAMOL 2.5MG NEBULE,6500.0,DRUGS
721,SALBUTAMOL 4MG TAB,100.0,DRUGS
722,SALBUTAMOL INHALER,5000.0,DRUGS
723,SALINE NASAL DROP,2600.0,DRUGS
724,S-AMLODIPINE 2.5MG TAB,130.0,DRUGS
725,S-AMLODIPINE 5MG TAB,157.5,DRUGS
726,SCALP VEIN NEEDLE BLUE ,210.0,DRUGS
727,SCALP VEIN NEEDLE GREEN,210.0,DRUGS
728,SECWID 500MG TAB (SECNIDAZOLE 500MG TAB),260.0,DRUGS
729,SERTRALINE 50MG TABLET,157.5,DRUGS
730,SILK 1,2100.0,DRUGS
731,SILK 2,2100.0,DRUGS
732,SILK 2/0,2100.0,DRUGS
733,SILK O,2100.0,DRUGS
734,SIMVASTATIN 10MG TAB,130.0,DRUGS
735,SIMVASTATIN 20MG TAB,200.0,DRUGS
736,SINEMET TAB,247.8000030517578,DRUGS
737,SINUFED SYR,1950.0,DRUGS
738,SINUFED TAB (TRIPROLIDINE 2.5MG+PSEUDOEPHEDRINE 60MG)1 TAB,130.0,DRUGS
739,SIRDALUD 2MG TAB (TIZANIDINE),400.0,DRUGS
740,SITZ BATH BOWL,4725.0,DRUGS
741,skin stapler,4900.0,DRUGS
742,SKIN TRACTION KIT,2491.64990234375,DRUGS
743,SLOW K 600MG TAB X100,195.0,DRUGS
744,SMA GOLD MILK,6234.375,DRUGS
745,SMYBICORT TURBUHALER (Budesonide+Foormoterol),16386.34765625,DRUGS
746,snake venum,13475.0,DRUGS
747,SODIUM BICARBONATE INJ,6500.0,DRUGS
748,SODIUM CHLORIDE (HYPERTONIC) EYE DROP,2835.0,DRUGS
749,SODIUM VALPROATE 200MG TAB (EPILIM),154.35000610351562,DRUGS
750,SODIUM VALPROATE SYR 200MG/5ML (EPILIM),10500.0,DRUGS
751,Soft band,485.1000061035156,DRUGS
752,SOLUBLE INSULIN (VIAL)              ,12489.75,DRUGS
753,SOLUSET,2450.0,DRUGS
754,SPARFLOXACIN 200MG TAB,260.0,DRUGS
755,SPINAL NEEDLE 23G BLUE,409.5,DRUGS
756,SPINAL NEEDLE 26G BROWN,409.5,DRUGS
757,SPINAL NEEDLE ORANGE,1575.0,DRUGS
758,SPIRONOLACTONE 25MG TAB,104.0,DRUGS
759,SPORIDEX 250MG SUSP (CEPHALEXIN SUSP ),2000.0,DRUGS
760,SPORIDEX 500MG CAP  (CEPHALEXIN 500MG),260.0,DRUGS
761,STEMETIL 5MG TAB (PROCHLOPERAZINE MALEATE),180.0,DRUGS
762,STERILITE/JIK LIQ,1181.25,DRUGS
763,STERINTIN (SUFRAL TULLE),2100.0,DRUGS
764,STREPSIL TAB,630.0,DRUGS
765,Streptokinase 1500000 IU Inj.,28000.0,DRUGS
766,STREPTOMYCIN INJ,2600.0,DRUGS
767,STUGERON 25MG TAB (CINNARIZINE),195.0,DRUGS
768,SUCTION CATHETER 10,1050.0,DRUGS
769,SUCTION CATHETER 12,1050.0,DRUGS
770,SUCTION CATHETER 14,1050.0,DRUGS
771,SUCTION CATHETER 18,1050.0,DRUGS
772,SUCTION CATHETER 6,1050.0,DRUGS
773,SUCTION CATHETER 8,1050.0,DRUGS
774,SULPHADIMIDINE 500MG TAB (SDM),315.0,DRUGS
775,SULPHATRIAD TAB,150.0,DRUGS
776,SULPHUR 25G OINT,2000.0,DRUGS
777,Sumatriptan 100mg Tablet,1228.5,DRUGS
778,SUSTANON 250MG/ML INJ,10500.0,DRUGS
779,SUXAMETHONIUM 50MG/ML INJ,3500.0,DRUGS
780,SYNRIAM(ARTEROLANE+PIPERAQUINE),1260.0,DRUGS
781,SYNTOCINON INJ,2100.0,DRUGS
782,SYR. TEGRETOL (CARBAMAZEPINE),6848.10009765625,DRUGS
783,TAB ALFACALCIDIOL 0.5MG,110.25,DRUGS
784,TAB BENDROFLUMETHIAZIDE 2.5MG,65.0,DRUGS
785,TAB MEFENAMIC ACID 250MG ,102.375,DRUGS
786,Tab Thiamine(Vit B1) 100mg,99.75,DRUGS
787,TAB XARELTO 15MG,1432.4625244140625,DRUGS
788,TABALON TAB 400MG,120.0,DRUGS
789,TABINAFINE TAB (TERBINAFINE HCL 250MG TAB),148.0500030517578,DRUGS
790,TADALAFIL 20MG TAB,551.25,DRUGS
791,TAMOXIFEN 20MG TAB,8354.115234375,DRUGS
792,tamsulosin and dutasteride 0.4/0.5mg,200.1999969482422,DRUGS
793,TEGRETOL 200MG CR TAB,260.0,DRUGS
794,TEGRETOL 400MG CR TAB,372.48748779296875,DRUGS
795,TELMISARTAN 40MG TAB,160.0,DRUGS
796,TELMISARTAN 80MG TAB,195.0,DRUGS
797,TELMISARTAN 80MG TAB (MICARDIS),410.62506103515625,DRUGS
798,TENOFOVIR 300MG TAB,615.0,DRUGS
799,TENORIC 100MG TAB (ATENOLOL+ CHLORTHALIDONE ),260.0,DRUGS
800,TENORIC 50 TAB (ATENOLOL+ CHLORTHALIDONE ),260.0,DRUGS
801,TENOXICAM 20MG CAP,250.0,DRUGS
802,terbinafine ,2833.60009765625,DRUGS
803,TERBINAFINE CREAM,2100.0,DRUGS
804,TETANUS TOXOID INJ,4000.0,DRUGS
805,tetracaine eye&ear ,2000.0,DRUGS
806,TIMOLOL EYE DROP,2000.0,DRUGS
807,tiocisid,2500.0,DRUGS
808,TOBRAMYCIN EYE DROP,1950.0,DRUGS
809,TOBRAMYCIN EYE OINTMENT,1950.0,DRUGS
810,Tolterodine 2mg Tablet,236.25,DRUGS
811,Topiramate 25mg Tablet,275.625,DRUGS
812,TORSEMIDE 10MG INJ,2600.0,DRUGS
813,TORSEMIDE 20MG TAB,260.0,DRUGS
814,torsemide10mg tab,200.0,DRUGS
815,trajenta 5mg,712.25,DRUGS
816,TRAJENTA 5MG TAB (LINAGLIPTIN),937.125,DRUGS
817,TRAMADOL HCL 100MG INJ,1750.0,DRUGS
818,TRAMADOL HCL 50MG CAP,157.5,DRUGS
819,TRANEXAMIC ACID 500MG INJ     ,3250.0,DRUGS
820,TRANEXAMIC ACID 500MG TAB,300.0,DRUGS
821,TREVIA (SITAGLIPTIN) 100MG,210.32992553710938,DRUGS
822,TRIAMCINOLONE ACETONIDE 40MG INJ (KENALOG),3550.0,DRUGS
823,TRIBACT CREAM (CLOTRIMAZOLE+DEXAMETHASONE+GENTAMICIN),2000.0,DRUGS
824,TRIFLUOPERAZINE 5MG,120.0,DRUGS
825,TROPICAMIDE EYE DROP,2362.5,DRUGS
826,TWYNSTA 40/10MG (TELMISARTAN 40MG+ AMLODIPINE 10MG),562.4998779296875,DRUGS
827,TWYNSTA 40/5MG (TELMISARTAN 40MG+ AMLODIPINE 5MG),489.5099792480469,DRUGS
828,TWYNSTA 80/10MG (TELMISARTAN 80MG + AMLODIPINE 10MG),467.25,DRUGS
829,TWYNSTA 80/5MG,593.25,DRUGS
830,TYDINEAL CREAM (Clobetasol propionate+ Ketoconazole+Neomycin),735.0,DRUGS
831,Typhoid Vaccine,10500.0,DRUGS
832,Uperio,931.7000122070312,DRUGS
833,UPERIO 50MG TAB (Sacubitril+Valsartan) ,594.2999877929688,DRUGS
834,URINE BAG,560.0,DRUGS
835,ursoliv 250mg,281.04998779296875,DRUGS
836,Valsartan 160mg,455.0,DRUGS
837,VALSARTAN 160MG TAB,390.0,DRUGS
838,VALSARTAN 80MG TAB,629.8740234375,DRUGS
839,VANCOMYCIN HCL INJ,7000.0,DRUGS
840,variose stockings,8662.5,DRUGS
841,Vasopressin 20iu Injection,5250.0,DRUGS
842,VASTAREL MR 35MG TAB (TRIMETAZIDINE),267.75,DRUGS
843,VAXIGRIP TETRA 0.5MLS,10064.25,DRUGS
844,VECURONIUM BROMIDE INJ,3500.0,DRUGS
845,VENTOLIN 2MG,105.0,DRUGS
846,VENTOLIN INHALER,5000.0,DRUGS
847,VENTURI MASK,8400.0,DRUGS
848,VIAGRA TAB 100MG X1,2793.0,DRUGS
849,VIAGRA TAB 50MG X4,2730.0,DRUGS
850,VILDAGLIPTIN 50MG TAB,260.0,DRUGS
851,VILDAGLIPTIN METFORMIN 50MG/ 1000MG TAB,300.0,DRUGS
852,VISINE EYE DROP,2000.0,DRUGS
853,VIT K INJECTION,1500.0,DRUGS
854,VITAMIN B COMPLEX INJ,700.0,DRUGS
855,VITAMIN B COMPLEX SYRUP,850.0,DRUGS
856,VITAMIN B COMPLEX TAB X 1000,52.5,DRUGS
857,Vitamin B6 Tab (PYRIDOXINE),25.0,DRUGS
858,"vitamin c 1000mg,zinc,selen,vitamin d3",119.3499984741211,DRUGS
859,VITAMIN C 100MG TAB,31.5,DRUGS
860,VITAMIN C 125MG/5ML SYRUP,850.0,DRUGS
861,VITAMIN C 500MG TAB,630.0,DRUGS
862,VITAMIN C INJ,700.0,DRUGS
863,VITAMIN D3 TAB,59.849998474121094,DRUGS
864,VITAMIN E 1000IU CAP,157.5,DRUGS
865,VITAMIN K1 INJ,1500.0,DRUGS
866,VITAMIN K3 10MG/ML INJ,1500.0,DRUGS
867,Voglinorm 0.2mg Tablets,126.0,DRUGS
868,WARFARIN 3MG TAB,102.375,DRUGS
869,WATER FOR INJECTION,350.0,DRUGS
870,WHITFIELD OINTMENT,1500.0,DRUGS
871,WOOD TONGUE DEPRESSOR,100.0,DRUGS
872,XALRETO 20MG TAB,1968.75,DRUGS
873,XYLO ACINO 0.05% ADULT ,2333.10009765625,DRUGS
874,YEAST TAB,400.0,DRUGS
875,Ziliv Capsule,238.6999969482422,DRUGS
876,ZINACEF INJ 750MG - GENERIC,2100.0,DRUGS
877,ZINC 50MG TAB,252.0,DRUGS
878,ZINC DISPERSIBLE 20MG         ,130.0,DRUGS
879,ZINNAT 100ML SUSP,8500.0,DRUGS
880,ZINNAT 250MG TAB,463.04998779296875,DRUGS
881,ZINNAT 500MG TAB,590.625,DRUGS
882,ZINNAT 750MG INJ.,7000.0,DRUGS
883,ZITHROMAX 250MG SYRUP,5200.0,DRUGS
884,ZITHROMAX 250MG TAB,1102.5,DRUGS
885,Zolendronic acid 4mg Injection,10500.0,DRUGS
886,Neurogesic Cream,3500.0,DRUGS
