TYPE,TOTAL,TARIFF_TYPE,S/N,TARIFF NAME,PRICE
,,DRUGS,409,GENTAMICIN OINTIMENT,1100.0
,,DRUGS,410,GESTID TAB,84.0
,,DRUGS,411,GIVING SET,525.0
,,DRUGS,412,GLIMEPIRIDE 2MG TAB,130.0
,,DRUGS,413,GLUCOPHAGE 500MG TAB,130.0
,,DRUGS,414,GLYCERYL TRINITRATE 500MCG TAB,300.0
,,DRUGS,415,GLYCERYL TRINITRATE SPRAY,7087.5
,,DRUGS,416,Glycopyrrolate INJ.,3600.0
,,DRUGS,417,GREEN SCALP VEIN NEEDLE,210.0
,,DRUGS,418,GRISEOFULVIN 500MG TAB,189.0
,,DRUGS,419,GRISEOFULVIN SYRUP,2200.0
,,DRUGS,420,Guedel Airway size 9,630.0
,,DRUGS,421,HALF STRENGHT DARROWS,1500.0
,,DRUGS,422,HALOPERIDOL 5MG INJ,1900.0
,,DRUGS,423,HALOPERIDOL 5MG TAB X1000,150.0
,,DRUGS,424,HEP B (CHILD),6000.0
,,DRUGS,425,HEPARIN 5000IU INJ,7000.0
,,DRUGS,426,Heparin Inj,7000.0
,,DRUGS,427,HEPATITIS B ADULT SINGLE DOSE (1 DOSE AMP),6000.0
,,DRUGS,428,HEPATITIS B IMMUNOGLOBULIN 100IU,63000.0
,,DRUGS,429,Hepatitis B immunoglobulin 110 iu Injection,70000.0
,,DRUGS,430,Hepatitis B immunoglobulin 180 unit inj,80500.0
,,DRUGS,431,HEXAXIM VACCINE,24675.0
,,DRUGS,432,HYDRALAZINE 25MG TAB,100.0
,,DRUGS,433,HYDRALAZINE HCL 20MG/ML INJ,1750.0
,,DRUGS,434,HYDROCHLORTHIAZIDE 25MG TAB  ,52.5
,,DRUGS,435,HYDROCORTISONE 100MG INJ,700.0
,,DRUGS,436,HYDROCORTISONE CREAM,1900.0
,,DRUGS,437,HYDROGEN PEROXIDE 200ML,1950.0
,,DRUGS,438,HYDROGEN PEROXIDE 2LT,1950.0
,,DRUGS,439,HYDROXY UREA 100MG CAP,110.25
,,DRUGS,440,HYDROXY UREA 250MG CAP,94.5
,,DRUGS,441,Hydroxychloroquine 200MG,154.35000610351562
,,DRUGS,442,HYOSCINE BUTYLBROMIDE 10MG INJ (BUSCOPAN),700.0
,,DRUGS,443,HYOSCINE BUTYLBROMIDE 10MG TAB (BUSCOPAN),65.0
,,DRUGS,444,HYOSCINE BUTYLBROMIDE 60ML SYR (BUSCOPAN),1365.0
,,DRUGS,445,Hypertonic Saline 3% IVF,11340.0
,,DRUGS,446,HYPROMELLOSE EYE DROP,1950.0
,,DRUGS,447,IBUPROFEN 200G TAB,52.5
,,DRUGS,448,IBUPROFEN SUSP ,850.0
,,DRUGS,449,IMODIUM CAP ,393.75
,,DRUGS,450,IMPLANON (FAMILY PLANNING),15000.0
,,DRUGS,451,INDAPAMIDE SR 1.5MG TAB ,420.0
,,DRUGS,452,INDICONTIN(INDAPAMIDE) 1.5MG TABLET,280.0
,,DRUGS,453,INSULIN MIXTARD 30 FLEXPEN,6736.27490234375
,,DRUGS,454,INSULIN SYRINGE,280.0
,,DRUGS,455,INSUMAN COMB 30 100UI/ML ,12489.75
,,DRUGS,456,INSUMAN RAPID 100 UI/ML ,5717.25
,,DRUGS,457,INSUMAN RAPID CARTRIDGE,2835.0
,,DRUGS,458,IPRATROPIUM BROMIDE 500MG NEBULES,1050.0
,,DRUGS,459,irinotecan (100mg) -oncology,27530.578125
,,DRUGS,460,IRON SUCROSE INJ,2800.0
,,DRUGS,461,ISOPLASMA INFUSION ,2283.75
,,DRUGS,462,Isordil 10mg,118.125
,,DRUGS,463,ISOSORBIDE DINITRATE 10MG TAB,118.125
,,DRUGS,464,ISOSORBIDE DINITRATE 5MG TAB,102.375
,,DRUGS,465,ITRACONAZOLE 100MG CAP,399.0
,,DRUGS,466,Jardiance(Empagliflozin) 10mg Tab,1063.9124755859375
,,DRUGS,467,JOLTAN PLUS TAB (VALSARTAN160MG/HYDROCHLOROTHIAZIDE 12.5),164.09767150878906
,,DRUGS,468,keppra 250mg,260.0
,,DRUGS,469,KETAMINE 10ML INJ,3500.0
,,DRUGS,470,ketoconazole 2% salicylic acid 2%,4158.0
,,DRUGS,471,KETOCONAZOLE 200MG TAB,195.0
,,DRUGS,472,KETOCONAZOLE CREAM GENERIC,2200.0
,,DRUGS,473,KETOPROFEN 200MG CAP (KETOVAIL),168.83999633789062
,,DRUGS,474,Ketorolac 30mg Injection,1400.0
,,DRUGS,475,KINOTEM TAB 40/320MG,981.75
,,DRUGS,476,Klovinal(metronidazole/clotrimazole) vaginal pessary,661.5
,,DRUGS,477,KNEE SUPPORT ( SOFT),11812.5
,,DRUGS,478,KOTASE TAB (Bromelin + Crystalline Trypsin),79.75800323486328
,,DRUGS,479,KY JELLY (LUBRICATING JELLY ),2600.0
,,DRUGS,480,LABEL/ STICKER,21.0
,,DRUGS,481,LABETALOL 50MG INJ,2600.0
,,DRUGS,482,LABETALOL HCL 200MG TAB,283.5
,,DRUGS,483,LACTULOSE,4377.4501953125
,,DRUGS,484,LACTULOSE SYR,4900.0
,,DRUGS,485,Lamotrigine 50mg tablet,210.0
,,DRUGS,486,LANTUS PEN FILL INSULIN INJ,8400.0
,,DRUGS,487,LATANOPROST EYE DROP,4331.25
,,DRUGS,488,Lenalidonide 1omg Tablet,2730.0
,,DRUGS,489,LEVOCETRIZINE HCL 5MG TAB,52.60499954223633
,,DRUGS,490,LEVOFLOXACIN INFUSION,2600.0
,,DRUGS,491,LEVOFLOXACIN INFUSION (TAVANIC),15743.7001953125
,,DRUGS,492,LEVOTHYROXINE 100MCG TAB,150.0
,,DRUGS,493,LEVOTHYROXINE 50MCG TAB       ,130.0
,,DRUGS,494,LIDOCAIN SPRAY,14962.5
,,DRUGS,495,LIDOCAINE 2%/50ML INJ ,2450.0
,,DRUGS,496,LIDOCAINE ADRENALINE 50ML INJ,2450.0
,,DRUGS,497,LIDOCAINE GEL,1338.75
,,DRUGS,498,Linagliptin 5mg Tablets,622.125
,,DRUGS,499,Linezolid 600mg Tablet,1575.0
,,DRUGS,500,LIPITOR 10MG TAB,462.156982421875
,,DRUGS,501,LIPITOR TAB 20MG,408.2925109863281
,,DRUGS,502,LIPITOR TAB 40MG TAB,388.5
,,DRUGS,503,LIQUID PARAFIN 100ML SYRUP,11950.0
,,DRUGS,504,LISINOPRIL 10MG TAB,73.5
,,DRUGS,505,LISINOPRIL 5MG TAB,252.0
,,DRUGS,506,LIVOLIN FORTE CAP (HEPATOTONIC PHOSPHOLIPIDS AND VITAMINS),146.05499267578125
,,DRUGS,507,LONART 20/120MG SYRUP,2992.5
,,DRUGS,508,lonart 80/480mg,475.0
,,DRUGS,509,LOPERAMIDE 2MG CAP,70.0
,,DRUGS,510,LORATIDINE 10MG TAB,100.0
,,DRUGS,511,LORATIDINE 5MG/5ML SYRUP,1600.0
,,DRUGS,512,LOSARTAN HYDROCHLOROTHAIZIDE 50MG/ 12.5MG TAB,90.0
,,DRUGS,513,LOSARTAN POTASSIUM 25MG TAB,90.0
,,DRUGS,514,LOSARTAN POTASSIUM 50MG TAB,157.5
,,DRUGS,515,LOZENGES (SORESIL)     ,520.0
,,DRUGS,516,LOZENGES TAB,520.0
,,DRUGS,517,Lumber support Tynor,11025.0
,,DRUGS,518,LYRICA 75MG/28 CAPS (PREGABALIN),484.6495666503906
,,DRUGS,519,MAGNESIUM SULPHATE INJ,3000.0
,,DRUGS,520,Manix Capsules,401.625
,,DRUGS,521,MANNITOL 10% INFUSION,1900.0
,,DRUGS,522,MANNITOL 20% INFUSION,2000.0
,,DRUGS,523,maxivision,200.1999969482422
,,DRUGS,524,MEDIPORE PLASTER,2800.0
,,DRUGS,525,MEFENAMIC ACID 500MG TAB,141.75
,,DRUGS,526,Melphalane 2mg Tablet,682.5
,,DRUGS,527,Meronem(Meropenem) 1Gram Injectio,17500.0
,,DRUGS,528,MEROPENEM 1GM INJ,10500.0
,,DRUGS,529,METFORMIN 1000MG,150.0
,,DRUGS,530,METFORMIN 1000MG TAB ,150.0
,,DRUGS,531,METFORMIN HCL 500MG TAB,130.0
,,DRUGS,532,Methotrexate 2.5mg Tablet,1812.195068359375
,,DRUGS,533,Methotrexate 50mg injection,4200.0
,,DRUGS,534,METHYLATED SPIRIT 2LT,4987.5
,,DRUGS,535,METHYLDOPA 250MG TAB,195.0
,,DRUGS,536,METHYLENE BLUE DYE,5512.5
,,DRUGS,537,Methylprednisolone 500mg injection,7000.0
,,DRUGS,538,METOCHLORPRAMIDE 10MG TAB,52.5
,,DRUGS,539,METOCHLORPRAMIDE INJ,700.0
,,DRUGS,540,METRONIDAZOLE 200MG SUSP,1000.0
,,DRUGS,541,METRONIDAZOLE 200MG TAB X1000,52.5
,,DRUGS,542,METRONIDAZOLE 500MG/100ML INFUSION  ,1700.0
,,DRUGS,543,MICROGYNON TAB (ORAL CONTRACEPTIVES PILLS) ,173.25
,,DRUGS,544,MICROPORE 2 INCH,1968.75
,,DRUGS,545,MICROPORE SURGICAL TAPE 3INCH,4147.5
,,DRUGS,546,MIDAZOLAM 3ML INJ,5600.0
,,DRUGS,547,Miso-Fem(Misoprostol) 200mcg Tablet,400.0
,,DRUGS,548,MIST POT CITRATE SYR,1950.0
,,DRUGS,549,MMR (TRESIVAC),12500.0
,,DRUGS,550,MODURETIC TAB,90.0
,,DRUGS,551,MONTELUKAST 10MG ,393.75
,,DRUGS,552,Morphin 15mg/ml Injection,4550.0
,,DRUGS,553,MORPHINE 10MG/ML INJ,5250.0
,,DRUGS,554,MOXIFLOXACIN 0.5% EYE DROP ,1850.0
,,DRUGS,555,MUCUS EXTRACTOR,525.0
,,DRUGS,556,MULTIVITAMIN CAP x30,52.60499954223633
,,DRUGS,557,MULTIVITAMIN SYRUP            ,525.0
,,DRUGS,558,MULTIVITAMIN TAB              ,31.5
,,DRUGS,559,MUPIROCIN CREAM,3492.719970703125
,,DRUGS,560,Mycostatine 100 000ui suspension,714.0
,,DRUGS,561,MYCOTEN CREAM,1450.0
,,DRUGS,562,MYCOTEN VAG CREAM-GENERIC,1850.0
,,DRUGS,563,NALOXONE 0.4MG/ML INJ,2450.0
,,DRUGS,564,NAPROXEN 500MG TAB,156.0
,,DRUGS,565,NASAL OXYGEN ADULT TUBE,1050.0
,,DRUGS,566,NASAL OXYGEN CHILD TUBE,1050.0
,,DRUGS,567,NASAL OXYGEN INFANT TUBE,5250.0
,,DRUGS,568,NATAMYCIN EYE DROP,3622.5
,,DRUGS,569,NEBIVOLOL 5MG TAB,236.25
,,DRUGS,570,NEBULIZING MASK ADULT,1512.0
,,DRUGS,571,NEBULIZING MASK PEAD,1417.5
,,DRUGS,572,NECK-COLLAR HARD,8662.5
,,DRUGS,573,NEEDLE & SYRINGE 10ML,100.0
,,DRUGS,574,NEEDLE & SYRINGE 20ML,100.0
,,DRUGS,575,NEEDLE & SYRINGE 2ML,100.0
,,DRUGS,576,NEEDLE & SYRINGE 5ML,100.0
,,DRUGS,577,NEOSTIGMINE METHYLSULFATE 2.5MG/ML INJ,1950.0
,,DRUGS,578,NEPAFENAC EYE DROP,1732.5
,,DRUGS,579,NEUROGESIC CREAM (METHLYSALLICYLATE),1181.25
,,DRUGS,580,NEUROVITE FORTE TAB,300.0
,,DRUGS,581,NEVIRAPINE SUSP,10237.5
,,DRUGS,582,NEXIUM 20MG TAB ,598.5
,,DRUGS,583,nexium 40MG,10010.0
,,DRUGS,584,NG TUBE SIZE 10,700.0
,,DRUGS,585,NG TUBE SIZE 12,700.0
,,DRUGS,586,NG TUBE SIZE 14,700.0
,,DRUGS,587,NG TUBE SIZE 16,700.0
,,DRUGS,588,NG TUBE SIZE 18,700.0
,,DRUGS,589,NG TUBE SIZE 20,700.0
,,DRUGS,590,NG TUBE SIZE 22,700.0
,,DRUGS,591,NG TUBE SIZE 5,700.0
,,DRUGS,592,NG TUBE SIZE 6,700.0
,,DRUGS,593,NG TUBE SIZE 8,700.0
,,DRUGS,594,NG TUBE SIZE24,700.0
,,DRUGS,595,NICOTINIC ACID TAB,110.0
,,DRUGS,596,NIFEDIPINE 20MG TAB ,85.0
,,DRUGS,597,NIFEDIPINE 30MG XL TAB,107.0999984741211
,,DRUGS,598,NITRAZEPAM 5MG TAB            ,204.75
,,DRUGS,599,NITROFURANTON 100MG TAB,95.0
,,DRUGS,600,NIZORAL CREAM,2520.0
,,DRUGS,601,NON REBREATHABLE MASK ADULT,1575.0
,,DRUGS,602,NORADRENALINE INJ,2800.0
,,DRUGS,603,NORISTERAT INJ,2000.0
,,DRUGS,604,NORMAL SALINE 0.9%,1500.0
,,DRUGS,605,NOSPA 40MG TAB (DROTAVERINE HCL),102.375
,,DRUGS,606,NOSPA INJ (DROTAVERINE HCL),2100.0
,,DRUGS,607,NOSPAMIN 15ML DROP ,2600.0
,,DRUGS,608,NOVO TWIST 32G TIPS (DISPOSABLE NEEDLE),210.0
,,DRUGS,609,NOVOMIX 30 FLEXPEN (INSULIN),13850.5498046875
,,DRUGS,610,NOVORAPID FLEXPEN,11620.349609375
,,DRUGS,611,NYLON 0,2100.0
,,DRUGS,612,NYLON 1,2100.0
,,DRUGS,613,NYLON 2,2100.0
,,DRUGS,614,NYLON 2/O,2100.0
,,DRUGS,615,NYLON 3/O,2100.0
,,DRUGS,616,NYLON 4/O,2100.0
,,DRUGS,617,OCEXONE 1G INJ,3500.0
,,DRUGS,618,OfLOXACIN 400MG TAB,200.0
,,DRUGS,619,OLFEN 100MG SR,300.0
,,DRUGS,620,OLIVE OIL,1495.4625244140625
,,DRUGS,621,OLOPATATINE EYE DROP,1890.0
,,DRUGS,622,omega 3 fish oil ,119.3499984741211
,,DRUGS,623,OMEPRAZOLE 20MG CAP,130.0
,,DRUGS,624,OMEPRAZOLE 40MG INJ           ,1950.0
,,DRUGS,625,ONDANSETYRON HCL 2MG/ML INJECTION,2450.0
,,DRUGS,626,Ondasetron (4mg),1127.280029296875
,,DRUGS,627,Ondasetron 8mg,2362.5
,,DRUGS,628,ORELOX  200MG TAB X10,483.0
,,DRUGS,629,ORELOX 200MG TAB,640.5
,,DRUGS,630,Orelox(Cefpodoxime) 40mg/5mls,6648.0751953125
,,DRUGS,631,oritaxin 1g,1501.5
,,DRUGS,632,ORPHESIC TAB (ORPHENADRINE 100MG +PARACETAMOL 500MG) ,195.0
,,DRUGS,633,ORPHETAB TAB (ORPHENADRINE CITRATE 100MG),195.0
,,DRUGS,634,ORS (ORAL REHYDRATION SALT),400.0
,,DRUGS,635,OTOMED EAR DROP(OFLOXACIN 0.3&W/V+BECLOMETHASONE 0.025%W/V+CLOTRIMAZOLE 1%W/V),2000.0
,,DRUGS,636,OTRIVIN NASAL DROP ADULT,4200.0
,,DRUGS,637,OTRIVIN NASAL DROP CHILD,2800.0
,,DRUGS,638,OXY 10 LOTION (BENZYL PEROXIDE),4160.10009765625
,,DRUGS,639,OXYTOCIN 10IU/ML INJ,1750.0
,,DRUGS,640,P-ALAXIN SUSPENSION,2500.0
,,DRUGS,641,P-ALAXIN TAB,450.0
,,DRUGS,642,Paludrine(Proguanil) 100mg Tablets,250.0
,,DRUGS,643,PANCURONIUM BROMIDE 4MG INJ,7000.0
,,DRUGS,644,PARACETAMOL 100MG/ML DROP,800.0
,,DRUGS,645,PARACETAMOL 125MG SUPPOSITORY,519.75
,,DRUGS,646,PARACETAMOL 125MG/5ML SUSP PLUS,750.0
,,DRUGS,647,PARACETAMOL 125MG/5ML SYRUP,750.0
,,DRUGS,648,PARACETAMOL 150MG/ML VIAL,724.5
,,DRUGS,649,PARACETAMOL 500MG TAB x 1000,25.0
,,DRUGS,650,PARACETAMOL INJECTION 2ML AMP,700.0
,,DRUGS,651,PARACETAMOL SUPPOSITORIES 500MG,525.0
,,DRUGS,652,PARADELHYDE 0.01% W/V 5ML INJ,2450.0
,,DRUGS,653,Paul's Tube(Male Catheter),1050.0
,,DRUGS,654,PENICILLIN V PATASSIUM 500MG TAB,200.0
,,DRUGS,655,PENTAZOCINE 30MG INJ,1950.0
,,DRUGS,656,Permethrine Cream,2082.85009765625
,,DRUGS,657,PERSANTINE 100MG TAB (DIPYRIDAMOLE),150.0
,,DRUGS,658,PETHIDINE INJ 100MG           ,3500.0
,,DRUGS,659,PHENOBARBITONE 100MG/ML INJ,3500.0
,,DRUGS,660,PHENOBARBITONE 30MG TAB,130.0
,,DRUGS,661,PHENOBARBITONE SYR,2350.0
,,DRUGS,662,PHENOXYMETHYLPENNICILLIN 250MG TAB,298.20001220703125
,,DRUGS,663,Phenytoin Inj,2600.0
,,DRUGS,664,PHENYTOIN SODIUM 100MG CAP,320.0
,,DRUGS,665,PHENYTOIN SODIUM 50MG/ML INJ,2600.0
,,DRUGS,666,PHERIX ,130.0
,,DRUGS,667,PILICON TAB (DIOSMIN 150MG),120.0
,,DRUGS,668,PINK NAME TAG  ,525.0
,,DRUGS,669,PIOGLITAZONE 30MG TAB,320.0
,,DRUGS,670,Piperacillin/Tazobactam 4.5grams Injection,7000.0
,,DRUGS,671,piramal TS,283.3599853515625
,,DRUGS,672,PIROXICAM 20MG CAP,65.0
,,DRUGS,673,PLAIN MARCAINE INJ,5600.0
,,DRUGS,674,PLASTIBELL 1.1CM,2100.0
,,DRUGS,675,PLASTIBELL 1.2CM,2100.0
,,DRUGS,676,PLASTIBELL 1.3CM,2100.0
,,DRUGS,677,PLASTIBELL 1.4CM,2100.0
,,DRUGS,678,PLASTIBELL 1.5CM,2100.0
,,DRUGS,679,Polymyxin B Injection,24500.0
,,DRUGS,680,POP BANDAGE,1050.0
,,DRUGS,681,POTASSIUM CHLORIDE 15%W/V INJ (KCL),2500.0
,,DRUGS,682,PRAVASTATIN 20MG TAB,236.25
,,DRUGS,683,PREDNISOLONE 5MG TAB,100.0
,,DRUGS,684,PREDNISOLONE EYE DROP,2500.0
,,DRUGS,685,PREGABALIN 75MG TAB,260.0
,,DRUGS,686,PREGNACARE TAB,122.8499984741211
,,DRUGS,687,PREMARIN TAB (CONJUGATED ESTROGENS),455.0
,,DRUGS,688,PRIMOLUT DEPOT 250MG/ML INJ ( HYDROXYPROGESTERONE),5200.0
,,DRUGS,689,PRIMOLUT N TAB 5MG (NORETHISTERONE ),450.0
,,DRUGS,690,PROGESTERONE 50MG/ML INJ (GESTHONE 50MG),6500.0
,,DRUGS,691,PROGUANIL 100MG TAB,141.75
,,DRUGS,692,PROMETHAZINE 25MG TAB,65.0
,,DRUGS,693,PROMETHAZINE 5MG/5ML SYRUP,950.0
,,DRUGS,694,PROMETHAZINE HCL 50MG/2ML INJ,700.0
,,DRUGS,695,PROPANOLOL 40MG TAB,80.0
,,DRUGS,696,PROPOFOL 10MG/ML INJ,4200.0
,,DRUGS,697,PROTAMINE SULPHATE INJECTION,4200.0
,,DRUGS,698,PROVERA 25MG TAB (MEDROXYPROGESTERONE),260.0
,,DRUGS,699,PROVIDON IODINE 5 LITRE,21000.0
,,DRUGS,700,PROVIRON 25MG TAB (MESTEROLONE),433.125
,,DRUGS,701,QUININE 100MG/5ML SYRUP,6300.0
,,DRUGS,702,QUININE 300MG TAB             ,400.0
,,DRUGS,703,QUININE 600MG/2ML INJ,2100.0
,,DRUGS,704,QUIRON (250mls) -oncology,18974.80078125
,,DRUGS,705,RABEPRAZOLE 20MG INJ ,2800.0
,,DRUGS,706,RABEPRAZOLE 20MG TAB,200.0
,,DRUGS,707,RAMIPRIL 10MG,195.0
,,DRUGS,708,RAMIPRIL 2.5MG TAB,195.0
,,DRUGS,709,RAMIPRIL 5MG + HYDROCHLORTHIAZIDE 12.5MG (THIAPRIL),250.0
,,DRUGS,710,Ranitidine 25mg/ml injection,1950.0
,,DRUGS,711,Ranitidine 50mg/ml injection,2100.0
,,DRUGS,712,ranolazine 500mg,207.89999389648438
,,DRUGS,713,Reinforced surgical gown,4410.0
,,DRUGS,714,RELAX 4 EYE DROPS,2898.0
,,DRUGS,715,RETIN A CREAM,5197.5
,,DRUGS,716,RHINATIOL 2% CHILDREN,1890.0
,,DRUGS,717,RHINATIOL 5% ADULT,1890.0
,,DRUGS,718,RHOGAM (ANTI D) INJ           ,56000.0
,,DRUGS,719,RHOGAM (ANTI D) INJ ,42000.0
,,DRUGS,720,RIFAMPICIN 300mg TAB,195.0
,,DRUGS,721,RINGERS LACTATE ,2362.5
,,DRUGS,722,RISPERDAL 2MG ( RISPERIDONE 2MG ),165.0
,,DRUGS,723,ROCEPHIN 1G INJ               ,8000.0
,,DRUGS,724,ROSUVASTATIN 20MG TAB,191.61448669433594
,,DRUGS,725,ROSUVASTATIN 5MG TAB,95.0
,,DRUGS,726,Rotasil 3(Rotavirus) Vaccine,8400.0
,,DRUGS,727,ROTAVIRUS VACCINE,12000.0
,,DRUGS,728,SALBUTAMOL  2MG SYRUP,2600.0
,,DRUGS,729,SALBUTAMOL 0.5MG/1ML INJ,5500.0
,,DRUGS,730,SALBUTAMOL 2.5MG NEBULE,6500.0
,,DRUGS,731,SALBUTAMOL 4MG TAB,100.0
,,DRUGS,732,SALBUTAMOL INHALER,5000.0
,,DRUGS,733,SALINE NASAL DROP,2600.0
,,DRUGS,734,S-AMLODIPINE 2.5MG TAB,130.0
,,DRUGS,735,S-AMLODIPINE 5MG TAB,157.5
,,DRUGS,736,SCALP VEIN NEEDLE BLUE ,210.0
,,DRUGS,737,SCALP VEIN NEEDLE GREEN,210.0
,,DRUGS,738,SECWID 500MG TAB (SECNIDAZOLE 500MG TAB),260.0
,,DRUGS,739,SERTRALINE 50MG TABLET,157.5
,,DRUGS,740,SILK 1,2100.0
,,DRUGS,741,SILK 2,2100.0
,,DRUGS,742,SILK 2/0,2100.0
,,DRUGS,743,SILK O,2100.0
,,DRUGS,744,SIMVASTATIN 10MG TAB,130.0
,,DRUGS,745,SIMVASTATIN 20MG TAB,200.0
,,DRUGS,746,SINEMET TAB,247.8000030517578
,,DRUGS,747,SINUFED SYR,1950.0
,,DRUGS,748,SINUFED TAB (TRIPROLIDINE 2.5MG+PSEUDOEPHEDRINE 60MG)1 TAB,130.0
,,DRUGS,749,SIRDALUD 2MG TAB (TIZANIDINE),400.0
,,DRUGS,750,SITZ BATH BOWL,4725.0
,,DRUGS,751,skin stapler,4900.0
,,DRUGS,752,SKIN TRACTION KIT,2491.64990234375
,,DRUGS,753,SLOW K 600MG TAB X100,195.0
,,DRUGS,754,SMA GOLD MILK,6234.375
,,DRUGS,755,SMYBICORT TURBUHALER (Budesonide+Foormoterol),16386.34765625
,,DRUGS,756,snake venum,13475.0
,,DRUGS,757,SODIUM BICARBONATE INJ,6500.0
,,DRUGS,758,SODIUM CHLORIDE (HYPERTONIC) EYE DROP,2835.0
,,DRUGS,759,SODIUM VALPROATE 200MG TAB (EPILIM),154.35000610351562
,,DRUGS,760,SODIUM VALPROATE SYR 200MG/5ML (EPILIM),10500.0
,,DRUGS,761,Soft band,485.1000061035156
,,DRUGS,762,SOLUBLE INSULIN (VIAL)              ,12489.75
,,DRUGS,763,SOLUSET,2450.0
,,DRUGS,764,SPARFLOXACIN 200MG TAB,260.0
,,DRUGS,765,SPINAL NEEDLE 23G BLUE,409.5
,,DRUGS,766,SPINAL NEEDLE 26G BROWN,409.5
,,DRUGS,767,SPINAL NEEDLE ORANGE,1575.0
,,DRUGS,768,SPIRONOLACTONE 25MG TAB,104.0
,,DRUGS,769,SPORIDEX 250MG SUSP (CEPHALEXIN SUSP ),2000.0
,,DRUGS,770,SPORIDEX 500MG CAP  (CEPHALEXIN 500MG),260.0
,,DRUGS,771,STEMETIL 5MG TAB (PROCHLOPERAZINE MALEATE),180.0
,,DRUGS,772,STERILITE/JIK LIQ,1181.25
,,DRUGS,773,STERINTIN (SUFRAL TULLE),2100.0
,,DRUGS,774,STREPSIL TAB,630.0
,,DRUGS,775,Streptokinase 1500000 IU Inj.,28000.0
,,DRUGS,776,STREPTOMYCIN INJ,2600.0
,,DRUGS,777,STUGERON 25MG TAB (CINNARIZINE),195.0
,,DRUGS,778,SUCTION CATHETER 10,1050.0
,,DRUGS,779,SUCTION CATHETER 12,1050.0
,,DRUGS,780,SUCTION CATHETER 14,1050.0
,,DRUGS,781,SUCTION CATHETER 18,1050.0
,,DRUGS,782,SUCTION CATHETER 6,1050.0
,,DRUGS,783,SUCTION CATHETER 8,1050.0
,,DRUGS,784,SULPHADIMIDINE 500MG TAB (SDM),315.0
,,DRUGS,785,SULPHATRIAD TAB,150.0
,,DRUGS,786,SULPHUR 25G OINT,2000.0
,,DRUGS,787,Sumatriptan 100mg Tablet,1228.5
,,DRUGS,788,SUSTANON 250MG/ML INJ,10500.0
,,DRUGS,789,SUXAMETHONIUM 50MG/ML INJ,3500.0
,,DRUGS,790,SYNRIAM(ARTEROLANE+PIPERAQUINE),1260.0
,,DRUGS,791,SYNTOCINON INJ,2100.0
,,DRUGS,792,SYR. TEGRETOL (CARBAMAZEPINE),6848.10009765625
,,DRUGS,793,TAB ALFACALCIDIOL 0.5MG,110.25
,,DRUGS,794,TAB BENDROFLUMETHIAZIDE 2.5MG,65.0
,,DRUGS,795,TAB MEFENAMIC ACID 250MG ,102.375
,,DRUGS,796,Tab Thiamine(Vit B1) 100mg,99.75
,,DRUGS,797,TAB XARELTO 15MG,1432.4625244140625
,,DRUGS,798,TABALON TAB 400MG,120.0
,,DRUGS,799,TABINAFINE TAB (TERBINAFINE HCL 250MG TAB),148.0500030517578
,,DRUGS,800,TADALAFIL 20MG TAB,551.25
,,DRUGS,801,TAMOXIFEN 20MG TAB,8354.115234375
,,DRUGS,802,tamsulosin and dutasteride 0.4/0.5mg,200.1999969482422
,,DRUGS,803,TEGRETOL 200MG CR TAB,260.0
,,DRUGS,804,TEGRETOL 400MG CR TAB,372.48748779296875
,,DRUGS,805,TELMISARTAN 40MG TAB,160.0
,,DRUGS,806,TELMISARTAN 80MG TAB,195.0
,,DRUGS,807,TELMISARTAN 80MG TAB (MICARDIS),410.62506103515625
,,DRUGS,808,TENOFOVIR 300MG TAB,615.0
,,DRUGS,809,TENORIC 100MG TAB (ATENOLOL+ CHLORTHALIDONE ),260.0
,,DRUGS,810,TENORIC 50 TAB (ATENOLOL+ CHLORTHALIDONE ),260.0
,,DRUGS,811,TENOXICAM 20MG CAP,250.0
,,DRUGS,812,terbinafine ,2833.60009765625
,,DRUGS,813,TERBINAFINE CREAM,2100.0
,,DRUGS,814,TETANUS TOXOID INJ,4000.0
,,DRUGS,815,tetracaine eye&ear ,2000.0
,,DRUGS,816,TIMOLOL EYE DROP,2000.0
,,DRUGS,817,tiocisid,2500.0
,,DRUGS,818,TOBRAMYCIN EYE DROP,1950.0
,,DRUGS,819,TOBRAMYCIN EYE OINTMENT,1950.0
,,DRUGS,820,Tolterodine 2mg Tablet,236.25
,,DRUGS,821,Topiramate 25mg Tablet,275.625
,,DRUGS,822,TORSEMIDE 10MG INJ,2600.0
,,DRUGS,823,TORSEMIDE 20MG TAB,260.0
,,DRUGS,824,torsemide10mg tab,200.0
,,DRUGS,825,trajenta 5mg,712.25
,,DRUGS,826,TRAJENTA 5MG TAB (LINAGLIPTIN),937.125
,,DRUGS,827,TRAMADOL HCL 100MG INJ,1750.0
,,DRUGS,828,TRAMADOL HCL 50MG CAP,157.5
,,DRUGS,829,TRANEXAMIC ACID 500MG INJ     ,3250.0
,,DRUGS,830,TRANEXAMIC ACID 500MG TAB,300.0
,,DRUGS,831,TREVIA (SITAGLIPTIN) 100MG,210.32992553710938
,,DRUGS,832,TRIAMCINOLONE ACETONIDE 40MG INJ (KENALOG),3550.0
,,DRUGS,833,TRIBACT CREAM (CLOTRIMAZOLE+DEXAMETHASONE+GENTAMICIN),2000.0
,,DRUGS,834,TRIFLUOPERAZINE 5MG,120.0
